,Unnamed: 0,word_lex_0,word_form_0,word_gramm_0,word_lex_1,word_form_1,word_gramm_1,used
278,278,движение,движение,"S,inan,n,nom,sg",россия,в России,"S,f,inan,loc,sg,topon",False
279,279,рот,рот,"S,inan,m,nom,sg",ухо,до ушей,"S,gen,inan,n,pl",False
280,280,табель,табель,"S,f,inan,nom,sg",ранг,о рангах,"S,inan,loc,m,pl",False
281,281,румянец,румянец,"S,inan,m,nom,sg",щека,на щеках,"S,f,inan,loc,pl",False
282,282,жизнь,жизнь,"S,f,inan,nom,sg",дом,в доме,"S,inan,loc,m,sg",False
283,283,человек,человек,"S,anim,m,nom,sg",фрак,во фраке,"S,inan,loc,m,sg",False
284,284,голос,голос,"S,inan,m,nom,sg",кадр,за кадром,"S,inan,ins,m,sg",False
285,285,положение,положение,"S,inan,n,nom,sg",фронт,на фронте,"S,inan,loc,m,sg",False
286,286,воля,воля,"S,f,inan,nom,sg",власть,к власти,"S,dat,f,inan,sg",False
287,287,признание,признание,"S,inan,n,nom,sg",любовь,в любви,"S,f,inan,loc,sg",False
288,288,работа,работы,"S,f,inan,nom,pl",сооружение,по сооружению,"S,dat,inan,n,sg",False
289,289,стремление,стремление,"S,inan,n,nom,sg",свобода,к свободе,"S,dat,f,inan,sg",False
290,290,отношение,отношение,"S,inan,n,nom,sg",природа,к природе,"S,dat,f,inan,sg",False
291,291,ямочка,ямочки,"S,f,inan,nom,pl",щека,на щеках,"S,f,inan,loc,pl",False
292,292,переговоры,переговоры,"S,inan,m,nom,pl",мир,о мире,"S,inan,loc,m,sg",False
293,293,кандидат,кандидат,"S,anim,m,nom,sg",президент,в президенты,"S,acc2,anim,m,pl",False
294,294,кандидат,кандидат,"S,anim,m,nom,sg",депутат,в депутаты,"S,acc2,anim,m,pl",False
295,295,выписка,выписка,"S,f,inan,nom,sg",протокол,из протокола,"S,gen,inan,m,sg",False
296,296,закон,закон,"S,inan,m,nom,sg",банкротство,о банкротстве,"S,inan,loc,n,sg",False
297,297,мальчик,мальчик,"S,anim,m,nom,sg",штаны,без штанов,"S,gen,inan,m,pl",False
298,298,вопрос,вопрос,"S,inan,m,nom,sg",судьба,о судьбе,"S,f,inan,loc,sg",False
299,299,государство,государство,"S,inan,n,nom,sg",лицо,в лице,"S,anim,loc,n,sg",False
300,300,исключение,исключение,"S,inan,n,nom,sg",правило,из правил,"S,gen,inan,n,pl",False
301,301,сажень,сажень,"S,f,inan,nom,sg",плечо,в плечах,"S,inan,loc,n,pl",False
302,302,ключ,ключ,"S,inan,m,nom,sg",замок,в замке,"S,inan,loc,m,sg",False
303,303,крик,крики,"S,inan,m,nom,pl",помощь,о помощи,"S,f,inan,loc,sg",False
304,304,ряд,ряд,"S,inan,m,nom,sg",ряд,за рядом,"S,inan,ins,m,sg",False
305,305,отражение,отражение,"S,inan,n,nom,sg",зеркало,в зеркале,"S,inan,loc,n,sg",False
306,306,солдат,солдаты,"S,anim,m,nom,pl",ружье,с ружьями,"S,inan,ins,n,pl",False
307,307,кандидат,кандидат,"S,anim,m,nom,sg",мастер,в мастера,"S,acc2,anim,m,pl",False
308,308,свидетельство,свидетельство,"S,inan,n,nom,sg",рождение,о рождении,"S,inan,loc,n,sg",False
309,309,рука,руки,"S,f,inan,nom,pl",карман,в карманы,"S,acc,inan,m,pl",False
310,310,вопрос,вопрос,"S,inan,m,nom,sg",власть,о власти,"S,f,inan,loc,sg",False
311,311,спасибо,спасибо,"S,0,inan,n,nom,sg",ответ,за ответ,"S,acc,inan,m,sg",False
312,312,спуск,спуск,"S,inan,m,nom,sg",долина,в долину,"S,acc,f,inan,sg",False
313,313,неделя,неделя,"S,f,inan,nom,sg",неделя,за неделей,"S,f,inan,ins,sg",False
314,314,статья,статья,"S,f,inan,nom,sg",правда,в правде,"S,f,inan,loc,sg",False
315,315,выход,выход,"S,inan,m,nom,sg",предел,за пределы,"S,acc,inan,m,pl",False
316,316,обед,обед,"S,inan,m,nom,sg",вино,с вином,"S,inan,ins,n,sg",False
317,317,улыбка,улыбка,"S,f,inan,nom,sg",лицо,на лице,"S,inan,loc,n,sg",False
318,318,работа,работа,"S,f,inan,nom,sg",изучение,по изучению,"S,dat,inan,n,sg",False
319,319,соглашение,соглашение,"S,inan,n,nom,sg",сотрудничество,о сотрудничестве,"S,inan,loc,n,sg",False
320,320,участие,участие,"S,inan,n,nom,sg",работа,в работе,"S,f,inan,loc,sg",False
321,321,совещание,совещание,"S,inan,n,nom,sg",вопрос,по вопросу,"S,dat,inan,m,sg",False
322,322,человек,люди,"S,anim,m,nom,pl",погон,в погонах,"S,inan,loc,m,pl",False
323,323,информация,информация,"S,f,inan,nom,sg",размышление,к размышлению,"S,dat,inan,n,sg",False
324,324,налог,налог,"S,inan,m,nom,sg",имущество,на имущество,"S,acc,inan,n,sg",False
325,325,вопрос,вопрос,"S,inan,m,nom,sg",природа,о природе,"S,f,inan,loc,sg",False
326,326,звон,звон,"S,inan,m,nom,sg",ухо,в ушах,"S,inan,loc,n,pl",False
327,327,место,место,"S,inan,n,nom,sg",земля,на земле,"S,f,inan,loc,sg",False
328,328,разница,разница,"S,f,inan,nom,sg",время,во времени,"S,inan,loc,n,sg",False
329,329,дорога,дорога,"S,f,inan,nom,sg",ад,в ад,"S,acc,inan,m,sg",False
330,330,штора,шторы,"S,f,inan,nom,pl",окно,на окнах,"S,inan,loc,n,pl",False
331,331,вид,виды,"S,inan,m,nom,pl",урожай,на урожай,"S,acc,inan,m,sg",False
332,332,смех,смех,"S,inan,m,nom,sg",зал,в зале,"S,inan,loc,m,sg",False
333,333,цена,цены,"S,f,inan,nom,pl",газ,на газ,"S,acc,inan,m,sg",False
334,334,возвращение,возвращение,"S,inan,n,nom,sg",петербург,в Петербург,"S,acc,inan,m,sg,topon",False
335,335,сказка,сказка,"S,f,inan,nom,sg",ребенок,для детей,"S,anim,gen,m,pl",False
336,336,сон,сон,"S,inan,m,nom,sg",рука,в руку,"S,acc,f,inan,sg",False
337,337,цена,цены,"S,f,inan,nom,pl",жилье,на жилье,"S,acc,inan,n,sg",False
338,338,интерес,интерес,"S,inan,m,nom,sg",жизнь,к жизни,"S,dat,f,inan,sg",False
339,339,боль,боли,"S,f,inan,nom,pl",живот,в животе,"S,inan,loc,m,sg",False
340,340,морщина,морщины,"S,f,inan,nom,pl",лоб,на лбу,"S,inan,loc2,m,sg",False
341,341,звено,звено,"S,inan,n,nom,sg",цепь,в цепи,"S,f,inan,loc,sg",False
342,342,вырезка,вырезка,"S,f,inan,nom,sg",газета,из газеты,"S,f,gen,inan,sg",False
343,343,путевка,путевка,"S,f,inan,nom,sg",жизнь,в жизнь,"S,acc,f,inan,sg",False
344,344,выход,выход,"S,inan,m,nom,sg",строй,из строя,"S,gen,inan,m,sg",False
345,345,группа,группа,"S,f,inan,nom,sg",состав,в составе,"S,inan,loc,m,sg",False
346,346,боль,боль,"S,f,inan,nom,sg",нога,в ноге,"S,f,inan,loc,sg",False
347,347,записка,записки,"S,f,inan,nom,pl",подполье,из подполья,"S,gen,inan,n,sg",False
348,348,дым,дым,"S,inan,m,nom,sg",труба,из труб,"S,f,gen,inan,pl",False
349,349,рай,рай,"S,inan,m,nom,sg",земля,на земле,"S,f,inan,loc,sg",False
350,350,весть,весть,"S,f,inan,nom,sg",кончина,о кончине,"S,f,inan,loc,sg",False
351,351,министр,министр,"S,anim,m,nom,sg",дело,по делам,"S,dat,inan,n,pl",False
352,352,работа,работы,"S,f,inan,nom,pl",устройство,по устройству,"S,dat,inan,n,sg",False
353,353,приезд,приезд,"S,inan,m,nom,sg",москва,в Москву,"S,acc,f,inan,sg,topon",False
354,354,вера,вера,"S,f,inan,nom,sg",возможность,в возможность,"S,acc,f,inan,sg",False
355,355,расход,расходы,"S,inan,m,nom,pl",содержание,на содержание,"S,acc,inan,n,sg",False
356,356,бой,бои,"S,inan,m,nom,pl",район,в районе,"S,inan,loc,m,sg",False
357,357,право,право,"S,inan,n,nom,sg",получение,на получение,"S,acc,inan,n,sg",False
358,358,сбор,сборы,"S,inan,m,nom,pl",дорога,в дорогу,"S,acc,f,inan,sg",False
359,359,дед,дед,"S,anim,m,nom,sg",бабка,с бабкой,"S,anim,f,ins,sg",False
360,360,цена,цены,"S,f,inan,nom,pl",бензин,на бензин,"S,acc,inan,m,sg",False
361,361,дедушка,дедушка,"S,anim,m,nom,sg",бабушка,с бабушкой,"S,anim,f,ins,sg",False
362,362,общение,общение,"S,inan,n,nom,sg",бог,с богом,"S,anim,ins,m,sg",False
363,363,записка,записка,"S,f,inan,nom,sg",вч,по ВЧ,"S,abbr",False
364,364,воспоминание,воспоминания,"S,inan,n,nom,pl",прошлое,о прошлом,"S,inan,loc,n,sg",False
365,365,дверь,дверь,"S,f,inan,nom,sg",балкон,на балкон,"S,acc,inan,m,sg",False
366,366,кость,кость,"S,f,inan,nom,sg",горло,в горле,"S,inan,loc,n,sg",False
367,367,поколение,поколение,"S,inan,n,nom,sg",поколение,за поколением,"S,inan,ins,n,sg",False
368,368,подход,подход,"S,inan,m,nom,sg",дело,к делу,"S,dat,inan,n,sg",False
369,369,отношение,отношение,"S,inan,n,nom,sg",смерть,к смерти,"S,dat,f,inan,sg",False
370,370,прием,прием,"S,inan,m,nom,sg",честь,в честь,"S,acc,f,inan,sg",False
371,371,спасибо,спасибо,"S,0,inan,n,nom,sg",помощь,за помощь,"S,acc,f,inan,sg",False
372,372,собственность,собственность,"S,f,inan,nom,sg",земля,на землю,"S,acc,f,inan,sg",False
373,373,человек,человек,"S,anim,m,nom,sg",шляпа,в шляпе,"S,f,inan,loc,sg",False
374,374,отрывок,отрывок,"S,inan,m,nom,sg",письмо,из письма,"S,gen,inan,n,sg",False
375,375,пуля,пуля,"S,f,inan,nom,sg",лоб,в лоб,"S,acc,inan,m,sg",False
376,376,ответственность,ответственность,"S,f,inan,nom,sg",нарушение,за нарушение,"S,acc,inan,n,sg",False
377,377,штрих,штрихи,"S,inan,m,nom,pl",портрет,к портрету,"S,dat,inan,m,sg",False
378,378,вид,вид,"S,inan,m,nom,sg",долина,на долину,"S,acc,f,inan,sg",False
379,379,соло,соло,"S,0,inan,n,nom,sg",ундервуд,на ундервуде,"S,inan,loc,m,sg",False
380,380,раствор,раствор,"S,inan,m,nom,sg",инъекция,для инъекций,"S,f,gen,inan,pl",False
381,381,вопрос,вопрос,"S,inan,m,nom,sg",выбор,о выборе,"S,inan,loc,m,sg",False
382,382,известие,известие,"S,inan,n,nom,sg",гибель,о гибели,"S,f,inan,loc,sg",False
383,383,номер,номер,"S,inan,m,nom,sg",гостиница,в гостинице,"S,f,inan,loc,sg",False
384,384,буква,буква,"S,f,inan,nom,sg",буква,в букву,"S,acc,f,inan,sg",False
385,385,решение,решение,"S,inan,n,nom,sg",строительство,о строительстве,"S,inan,loc,n,sg",False
386,386,борьба,борьба,"S,f,inan,nom,sg",выживание,за выживание,"S,acc,inan,n,sg",False
387,387,вопрос,вопрос,"S,inan,m,nom,sg",роль,о роли,"S,f,inan,loc,sg",False
388,388,надежда,надежда,"S,f,inan,nom,sg",бог,на бога,"S,acc,anim,m,sg",False
389,389,препятствие,препятствие,"S,inan,n,nom,sg",путь,на пути,"S,inan,loc,m,sg",False
390,390,мысль,мысль,"S,f,inan,nom,sg",создание,о создании,"S,inan,loc,n,sg",False
391,391,работа,работа,"S,f,inan,nom,sg",книга,над книгой,"S,f,inan,ins,sg",False
392,392,рука,руки,"S,f,inan,nom,pl",голова,за голову,"S,acc,f,inan,sg",False
393,393,война,война,"S,f,inan,nom,sg",россия,с Россией,"S,f,inan,ins,sg,topon",False
394,394,случай,случай,"S,inan,m,nom,sg",жизнь,из жизни,"S,f,gen,inan,sg",False
395,395,топтание,топтание,"S,inan,n,nom,sg",место,на месте,"S,inan,loc,n,sg",False
396,396,борец,борцы,"S,anim,m,nom,pl",свобода,за свободу,"S,acc,f,inan,sg",False
397,397,письмо,письмо,"S,inan,n,nom,sg",москва,из Москвы,"S,f,gen,inan,sg,topon",False
398,398,вопрос,вопрос,"S,inan,m,nom,sg",место,о месте,"S,inan,loc,n,sg",False
399,399,период,период,"S,inan,m,nom,sg",история,в истории,"S,f,inan,loc,sg",False
400,400,кивок,кивок,"S,inan,m,nom,sg",сторона,в сторону,"S,acc,f,inan,sg",False
401,401,священник,священник,"S,anim,m,nom,sg",крест,с крестом,"S,inan,ins,m,sg",False
402,402,человек,человек,"S,anim,m,nom,sg",пенсне,в пенсне,"S,0,inan,loc,n,sg",False
403,403,указ,указ,"S,inan,m,nom,sg",доклад,по докладу,"S,dat,inan,m,sg",False
404,404,директор,директор,"S,anim,m,nom,sg",развитие,по развитию,"S,dat,inan,n,sg",False
405,405,черт,черт,"S,anim,m,nom,sg",ладан,от ладана,"S,gen,inan,m,sg",False
406,406,кошка,кошка,"S,anim,f,nom,sg",собака,с собакой,"S,anim,f,ins,sg",False
407,407,свет,свет,"S,inan,m,nom,sg",окно,в окне,"S,inan,loc,n,sg",False
408,408,годовщина,годовщина,"S,f,inan,nom,sg",день,со дня,"S,gen,inan,m,sg",False
409,409,работа,работа,"S,f,inan,nom,sg",проект,над проектом,"S,inan,ins,m,sg",False
410,410,цена,цены,"S,f,inan,nom,pl",товар,на товары,"S,acc,inan,m,pl",False
411,411,шанс,шансы,"S,inan,m,nom,pl",победа,на победу,"S,acc,f,inan,sg",False
412,412,возвращение,возвращение,"S,inan,n,nom,sg",россия,в Россию,"S,acc,f,inan,sg,topon",False
413,413,политика,политика,"S,f,inan,nom,sg",область,в области,"S,f,inan,loc,sg",False
414,414,ребенок,дети,"S,anim,m,nom,pl",возраст,в возрасте,"S,inan,loc,m,sg",False
415,415,юрист,юрист,"S,anim,m,nom,sg",образование,по образованию,"S,dat,inan,n,sg",False
416,416,вопрос,вопрос,"S,inan,m,nom,sg",свобода,о свободе,"S,f,inan,loc,sg",False
417,417,ученый,ученый,"S,anim,m,nom,sg",область,в области,"S,f,inan,loc,sg",False
418,418,бабушка,бабушка,"S,anim,f,nom,sg",сисим,из Сисима,"S,gen,inan,m,sg,topon",False
419,419,выборы,выборы,"S,inan,m,nom,pl",дума,в думу,"S,acc,f,inan,sg",False
420,420,женщина,женщина,"S,anim,f,nom,sg",лицо,с лицом,"S,inan,ins,n,sg",False
